review_date,review_month,review_year,review_month_year,review,sentiment,data_source,source,hotel
2025-10-12,October,2025,October 2025,"This property is not a hotel. It is serviced apartments and they are NOT 5 star. The whole setup is underhand. They have conveniently tried to present as a hotel and I will go so far as to say that many of the reviews are likely fake similar and majority India account names The serviced apartment was old, the furniture dated and sparce and the cleaning was poor. There is no restaurant on site breakfast is in a cramped side office where you will have to queue . We unfortunately booked for 6 days, but we were so disappointed that we left after 4 and flew back to Bangkok. After reading some of the other genuine 1 2 star reviews, we see that there are many of us who have had the same experience and we all reeled ripped off booking.com should do something about it !!",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2025-09-28,September,2025,September 2025,"elevators is very bad, parking is hectic, breakfast is sucks",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-12-31,December,2024,December 2024,"Horrible service they gave me for my honey moon a twin bed even I order a king size bed And they told me we don t care They laughted at me and they said we don t refund it s this or nothing and they filmed me to laught Here the photo of 2 persons of the service who was horrible the guy with the hair cut, the girl named Nanhithi And for the other I don t have the picture but it s a girl with a hijab who film and laugh The manager is a girl with short hair and they don t care And also another girl named Sabrina who are not in the building but she treating phone call laughted at me I was in call with Booking in the same time and booking asked them to refund me But they all laughted and said hahaha booking scamed you we receive nothing and booking swear they send the demand Horrible experience",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-12-12,December,2024,December 2024,"I didn't like that they took a 200 ringgit deposit from me, and I still haven't received it back in my account as promised.",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-12-01,December,2024,December 2024,"Very confusing, room type not as advertised. Couldn t change the room, no hot water one day. Waited until 2am for a blanket",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-11-13,November,2024,November 2024,"Avoid this place!!! The staff are unprofessional, the front office people are not helpful. They went in my room to clean, when I clearly put the do not disturb sign on They removed my bag and receipts for clothes that I wanted to return. They then said in order to get my money back, they need my clothes as proof. They still have not refunded my money back!! Avoid at all cost !",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-08-17,August,2024,August 2024,This is a fake 5 star hotel. Does not provide any value for the money it charges. Basic facilities and basic property,Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-08-15,August,2024,August 2024,"1. We booked an Executive one bed room. The room was not as advertised on Booking.com. The room was the same footprint but they squeezed an extra tiny bedroom in there making the main bedroom and living area much smaller, as a result removing many of the 'executive features' of the room. When I complained to the staff they simply did not care at all 2. On arrival the aircon in the room was switched off the room was 34C. This is normal apparently 3. There was no hot water in the room when I went to have a shower. This again is NORMAL. In order to get hot water you need to call downstairs for an engineer to switch it on. 4. There were no towels in the room only noticed after I'd had a cold shower no normal . 5. The breakfast is a joke, it's like a cheap canteen with very limited options. 6. Extremely poor value for money. I was able to book into the Grand Hyatt for less cost, which says a lot. 7. I found the reception staff and management just rude and didn't care, thankfully I've got a partial refund but should have received a full refund. Booking.com were complete absent when trying to sort this out so don't expect any special service from them which is very disappointing. hotels.com",Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2024-04-29,April,2024,April 2024,Breakfast and rooms.No have Restaurent to room service.Washing Machine is not working Dry can t .,Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2023-09-30,September,2023,September 2023,Overall rooms were good but not the security they are thieves,Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2023-07-27,July,2023,July 2023,The hotel doesn't respect the prepayment policy engagement with booking.com. Staff personal are unresponsive irresponsible,Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2023-07-04,July,2023,July 2023,Breakfast cleaness.,Negative,Data Source 2 - Ascott-Star-KLCC-KL,Booking.com,Ascott Star KLCC Kuala Lumpur
2026-07-01,July,2026,July 2026,"Booked a Club Towers View. Fantastic room and the Club lounge was excellent. Relaxed breakfast, great afternoon tea and evening drinks and food. All staff friendly and helpful.",Positive,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2026-06-28,June,2026,June 2026,The process of checking in and checking out was very smooth and easy. The rooms were spotless. The breakfast was amazing. My family and I did not face any issues whatsoever.,Positive,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2026-06-27,June,2026,June 2026,"Very accommodating staff, location excellent for conference in KLCC",Positive,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2026-06-27,June,2026,June 2026,An excellent hotel in a brilliant location. Staff very friendly and professional and everything was very clean. Had a club room and made use of this in the evening for drinks and snacks etc. Great meal in Bara on Six in the evening. Breakfast was good but very busy even at 10am. Will definitely stay again.,Positive,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2026-06-26,June,2026,June 2026,"Exceptional location within walking distance of KLCC, the Petronas Twin Towers and Suria KLCC. A warm and professional welcome from Mr. Dylan, who made our check in smooth and pleasant. Spacious, clean and very comfortable rooms for our family. Excellent breakfast buffet with a wide variety of fresh and delicious options. Friendly, courteous and helpful staff throughout our stay. Complimentary buggy service to Suria KLCC, which was very convenient. Complimentary access to the Level 32 Lounge was a fantastic added benefit. We thoroughly enjoyed the morning tea coffee and evening snacks while relaxing with the beautiful views of Kuala Lumpur. Overall, the hospitality exceeded our expectations and made our stay truly memorable.",Positive,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2026-06-22,June,2026,June 2026,"Location, as its next to the Exhibition hall",Positive,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2026-06-19,June,2026,June 2026,The breakfast was superb and the location was very close to Kuala Lumpur city park while room was good to enjoy outside scenes of the city park including view of Petrosan Twin Towers.,Positive,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2026-06-19,June,2026,June 2026,Amazing property with great facilities ! Walking distance to klcc,Positive,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
2026-06-16,June,2026,June 2026,"Great hotel in a really convenient location with easy access to everything I needed. The room was much bigger than I expected, and the view was amazing. The breakfast buffet had plenty of options to choose from, and everything I tried was delicious. Room service was quick, and the food arrived on time and tasted great. I had a fantastic stay and would definitely come back.",Positive,Data Source 3 - Traders-Hotel-KL,Booking.com,"Traders Hotel, Kuala Lumpur"
